status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
1.0,1.17,2.0,0.0,1.98,1.0,4.0,4.0,2.0,1.0,4.0,3.0,1.16,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0
2.0,0.94,2.0,2.0,2.07,5.0,5.0,1.0,2.0,1.0,2.0,2.0,1.18,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0
2.0,1.08,2.0,3.0,1.95,1.0,3.0,4.0,2.0,3.0,4.0,1.0,1.19,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
4.0,1.02,4.0,3.0,1.98,1.0,3.0,4.0,3.0,1.0,2.0,2.0,1.24,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
4.0,1.28,2.0,9.0,2.19,5.0,5.0,3.0,3.0,1.0,2.0,2.0,1.29,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
4.0,1.13,2.0,9.0,2.0,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.28,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
2.0,1.17,2.0,3.0,2.08,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.14,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0
1.0,1.23,2.0,2.0,2.08,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.24,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0
1.0,0.87,4.0,0.0,1.94,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.36,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
4.0,0.94,2.0,0.0,1.87,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.36,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
2.0,1.28,4.0,3.0,2.05,1.0,5.0,4.0,3.0,1.0,4.0,1.0,1.28,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
2.0,1.08,3.0,0.0,2.08,5.0,5.0,4.0,3.0,1.0,4.0,3.0,1.33,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0
3.0,1.02,2.0,6.0,2.02,1.0,5.0,4.0,3.0,1.0,4.0,3.0,1.31,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0
3.0,0.87,2.0,2.0,1.97,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.16,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
2.0,1.23,2.0,2.0,2.1,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.13,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0
4.0,0.67,2.0,6.0,1.99,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.4,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
1.0,0.67,4.0,2.0,2.1,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.34,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0
1.0,1.02,4.0,2.0,1.99,1.0,5.0,4.0,3.0,1.0,4.0,3.0,1.34,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0
4.0,0.67,2.0,2.0,1.99,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.26,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
3.0,1.08,2.0,2.0,2.08,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.34,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
2.0,0.67,3.0,9.0,1.99,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.24,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0
2.0,1.23,4.0,0.0,2.12,1.0,1.0,4.0,4.0,1.0,2.0,3.0,1.21,3.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0
4.0,1.08,2.0,2.0,2.1,1.0,5.0,4.0,3.0,1.0,4.0,2.0,1.35,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0
2.0,1.32,1.0,1.0,2.21,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.39,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0
4.0,1.02,2.0,3.0,2.1,1.0,5.0,4.0,2.0,1.0,2.0,3.0,1.39,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0
2.0,0.83,2.0,9.0,1.98,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.2,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0
3.0,0.94,1.0,3.0,1.79,4.0,3.0,3.0,2.0,1.0,3.0,1.0,1.32,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
2.0,0.67,2.0,3.0,1.85,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.19,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2.0,0.67,2.0,3.0,1.94,1.0,5.0,4.0,3.0,1.0,4.0,3.0,1.21,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0
2.0,1.2,0.0,9.0,2.2,1.0,5.0,2.0,2.0,1.0,4.0,4.0,1.32,2.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0
1.0,0.87,4.0,0.0,2.04,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.36,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
4.0,1.28,3.0,3.0,2.13,1.0,3.0,4.0,2.0,1.0,4.0,1.0,1.27,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
4.0,1.17,4.0,1.0,2.05,1.0,4.0,4.0,3.0,1.0,3.0,3.0,1.28,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
2.0,1.36,2.0,3.0,2.08,1.0,4.0,4.0,3.0,1.0,4.0,1.0,1.21,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0
4.0,0.94,4.0,6.0,2.03,1.0,4.0,2.0,3.0,1.0,3.0,1.0,1.36,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
4.0,0.87,2.0,1.0,2.08,5.0,2.0,1.0,2.0,1.0,4.0,1.0,1.24,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0
2.0,1.36,2.0,3.0,2.23,4.0,4.0,1.0,3.0,2.0,2.0,4.0,1.2,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0
1.0,1.08,2.0,0.0,2.04,2.0,4.0,4.0,3.0,1.0,3.0,3.0,1.23,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0
4.0,1.23,2.0,3.0,2.02,5.0,5.0,4.0,3.0,1.0,4.0,3.0,1.41,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0
2.0,1.08,4.0,9.0,2.02,5.0,3.0,4.0,4.0,1.0,4.0,1.0,1.21,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
1.0,1.28,2.0,1.0,2.15,1.0,5.0,2.0,3.0,1.0,4.0,4.0,1.32,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0
4.0,1.02,2.0,3.0,2.03,5.0,5.0,4.0,3.0,1.0,2.0,3.0,1.28,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
1.0,0.94,2.0,2.0,2.06,1.0,1.0,3.0,2.0,1.0,4.0,4.0,1.39,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0
2.0,0.94,2.0,3.0,1.97,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.14,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0
4.0,0.94,4.0,3.0,1.9,5.0,5.0,4.0,2.0,1.0,3.0,2.0,1.26,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0
2.0,1.17,4.0,6.0,2.16,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.17,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
4.0,1.28,4.0,9.0,2.17,5.0,5.0,4.0,3.0,1.0,4.0,1.0,1.28,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
1.0,0.67,2.0,6.0,1.81,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.16,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0
2.0,1.08,2.0,0.0,2.17,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.21,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
2.0,0.94,2.0,0.0,2.19,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.17,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
4.0,1.23,4.0,3.0,2.16,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.3,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
1.0,1.13,4.0,0.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,3.0,1.23,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
2.0,0.94,4.0,3.0,2.1,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.16,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
2.0,1.23,0.0,9.0,2.12,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.21,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0
1.0,1.36,2.0,1.0,2.14,1.0,4.0,4.0,3.0,1.0,3.0,2.0,1.19,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0
1.0,1.17,3.0,0.0,2.14,1.0,3.0,3.0,3.0,1.0,4.0,4.0,1.38,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0
2.0,0.94,2.0,0.0,1.88,1.0,4.0,2.0,4.0,1.0,3.0,3.0,1.18,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0
4.0,1.36,4.0,3.0,2.1,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.35,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0
2.0,1.28,2.0,0.0,2.26,1.0,5.0,4.0,3.0,1.0,2.0,4.0,1.4,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0.0
4.0,1.17,2.0,0.0,1.99,2.0,5.0,4.0,4.0,1.0,4.0,1.0,1.32,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4.0,0.94,2.0,3.0,1.92,5.0,3.0,4.0,2.0,1.0,2.0,3.0,1.13,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0
1.0,0.94,2.0,0.0,1.92,5.0,3.0,4.0,4.0,1.0,2.0,3.0,1.16,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0
4.0,1.17,4.0,0.0,1.97,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.29,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
